Date,Author,Text,label
10/17/2021 12:17,tenri,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
",positif
10/17/2021 12:16,erahnae,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
",positif
10/17/2021 12:16,ikbal,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
",negatif
10/17/2021 12:04,putra,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
",positif
10/17/2021 12:02,asrianti qurnayati,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
",netral
10/17/2021 11:52,fianii,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
",positif
10/17/2021 11:40,muytari,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/17/2021 11:17,darimu,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
",negatif
10/17/2021 9:32,shela,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/17/2021 9:23,soni,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
",negatif
10/17/2021 9:20,davela,"Pengurangan sampah plastik mulai terlihat hasilnya.
",negatif
10/17/2021 9:20,asrir,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/17/2021 7:37,natalia sabri,"Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
",negatif
10/17/2021 7:17,aswari,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
",negatif
10/17/2021 6:46,asjannatu,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
",positif
10/17/2021 6:44,ardanu ,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
",positif
10/17/2021 6:33,alvian,"Masih perlu lebih banyak program lingkungan di berbagai wilayah.
",netral
10/17/2021 5:55,irmaht,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
",positif
10/17/2021 4:25,aswatul janna,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
",positif
10/17/2021 2:51,umar,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah.
",negatif
10/17/2021 2:49,fauzan,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
",positif
10/17/2021 2:21,reski,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
",positif
10/17/2021 2:11,ananda,"Pemerintah tidak serius menangani masalah sampah di kota ini.
",negatif
10/17/2021 1:09,daeng ungkir,Kerjasama warga dalam membersihkan lingkungan semakin kuat jika di pandu oleh ketua RT,positif
10/17/2021 0:52,wibowo,"Program baru pengelolaan sampah ini cukup efektif.
",positif
10/17/2021 0:51,aswatul jannah,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
",negatif
10/17/2021 0:39,ojeng,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat.
",positif
10/17/2021 0:10,diki,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
",positif
10/17/2021 0:01,nawjaatul hikmah,"Masih perlu lebih banyak program lingkungan di berbagai wilayah.
",netral
10/16/2021 23:28,rika,"Masih perlu lebih banyak program lingkungan di berbagai wilayah.
",netral
10/16/2021 23:19,nuramah,"Pemerintah tidak serius menangani masalah sampah di kota ini.
",negatif
10/16/2021 22:54,faridah,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
",positif
10/16/2021 20:55,naksir,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
",positif
10/16/2021 20:45,tobasu,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah.
",negatif
10/16/2021 18:40,lilia,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
",positif
10/16/2021 18:01,verdianti,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
",netral
10/16/2021 17:26,nealia,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
",negatif
10/16/2021 16:43,saleh,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/16/2021 16:22,rusdianti,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
",positif
10/16/2021 16:17,salsabialh,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif.
",positif
10/16/2021 16:15,dianti,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
",negatif
10/16/2021 15:58,nevatul,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
",negatif
10/16/2021 15:56,cintaa,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
",negatif
10/16/2021 15:47,cindy,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
",negatif
10/16/2021 15:43,muhammad supri,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
",netral
10/16/2021 15:42,ipaa,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
",netral
10/16/2021 15:41,sabrina,"Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
",negatif
10/16/2021 15:40,nabial,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
",negatif
10/16/2021 15:40,juliy,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan.
",negatif
10/16/2021 15:28,eddii,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
",negatif
10/16/2021 15:13,kurniawan santoso,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
",positif
10/16/2021 15:02,yahanes,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
",negatif
10/16/2021 14:50,andri ,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
",netral
10/16/2021 14:50,yudah,"Masih perlu lebih banyak program lingkungan di berbagai wilayah.
",netral
10/16/2021 14:49,ardah,"Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
",negatif
10/16/2021 14:41,dangka,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
",positif
10/16/2021 14:32,netari,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
",netral
10/16/2021 14:30,sari,"tempat sampah di sekitar pasar kurang, jadi sampah sering menumpuk dan bau",netral
10/16/2021 14:26,budiono,"Senang sekali ada bank sampah, kita bisa bantu kurangi sampah plastik",positif
10/16/2021 14:26,ratna,"Di beberapa tempat sudah bersih, tapi masih ada warga yang buang sampah sembarangan",positif
10/16/2021 14:24,indah,Sampah di kanal bau sekali dan belum juga dibersihkan,positif
10/16/2021 14:21,wahyu,"Kalau kita semua jaga kebersihan, pasti Makassar jadi lebih nyaman",positif
10/16/2021 14:20,iana,"Masih sering lihat sampah di jalan, padahal sudah ada tempat sampah",netral
10/16/2021 14:14,faisal,Program Makassar Tidak Rantasa sangat bagus untuk menjaga kebersihan kota,positif
10/16/2021 14:14,dewi,"Semoga pemerintah tambah tempat sampah, apalagi di area ramai",positif
10/16/2021 14:06,jaka wijaya,"Kalau bisa, tempat sampah diperbanyak supaya warga tidak buang sembarangan",positif
10/16/2021 14:04,arif,"Makassar lebih bersih sekarang, senang sekali lihat perubahan positif ini",positif
10/16/2021 13:58,lina,"Sampah di pinggir jalan sering tidak diangkut tepat waktu, bikin tidak nyaman",netral
10/16/2021 13:56,dedi,"Program kebersihan lingkungan bagus, tapi masih ada yang kurang sadar akan kebersihan",positif
10/16/2021 13:44,sinta,sampah plastik yang berserakan di pantai bikin pemandangan jadi buruk,negatif
10/16/2021 13:44,hendra,"Bagus ada edukasi kebersihan untuk anak-anak sekolah, semoga generasi berikutnya lebih peduli.",positif
10/16/2021 13:36,mira,"Masih banyak warga buang sampah sembarangan, terutama di area pasar.",netral
10/16/2021 13:34,doni,"Jika pemerintah dan masyarakat bekerja sama, Makassar bisa bebas sampah",positif
10/16/2021 13:29,puput,Lebih banyak fasilitas sampah di tempat wisata akan membuat pengunjung lebih disiplin,negatif
10/16/2021 13:29,fajar,"kalau malam, banyak sampah di jalan, seharusnya ada petugas yang patroli kebersihan",netral
10/16/2021 13:27,tini,Saya rasa program bank sampah bisa efektif kalau lebih banyak sosialisasi,positif
10/16/2021 13:26,agus,Saya rasa program bank sampah bisa efektif kalau lebih banyak sosialisasi,positif
10/16/2021 13:26,dian,"Salut untuk relawan yang sering bersih-bersih pantai, kalian keren",positif
10/16/2021 13:24,riko,"Sering lihat orang buang sampah dari kendaraan, padahal tempat sampah sudah banyak",netral
10/16/2021 13:22,rina,"Harusnya pemerintah buat program yang lebih efektif, biar masyarakat lebih sadar kebersihan",positif
10/16/2021 13:22,dita,"Makassar sudah mulai bersih, semoga ke depannya bisa lebih baik lagi",positif
10/16/2021 13:19,arman,"Dengan adanya petugas kebersihan, kita bisa lihat perubahan di beberapa titik kota",netral
10/16/2021 13:17,iwan,"Semakin banyak program kebersihan, tapi efeknya belum terasa merata",positif
10/16/2021 13:12,nia,"Sedih lihat sampah yang mengalir di sungai saat banjir, ini bisa dicegah",negatif
10/16/2021 13:06,ria,"Senang ada bank sampah, bisa mengurangi limbah plastik di lingkungan",positif
10/16/2021 13:03,toni sanjaya,Tempat wisata jadi lebih nyaman karena ada tim kebersihan yang rutin membersihkan,positif
10/16/2021 13:00,andi,Salut untuk anak muda Makassar yang ikut aksi bersih-bersih pantai Semoga semakin banyak yang terinspirasi,positif
10/16/2021 12:55,fitri,"Kalau di sekitar rumah sudah ada bank sampah, kenapa masih banyak yang buang sampah sembarangan",netral
10/16/2021 12:46,daeng sari,Keren banget sekarang banyak mural di tempat sampah kota. Bikin orang jadi sadar pentingnya buang sampah di tempatnya,positif
10/16/2021 12:43,Eka deng pasewan,"Pemerintah seharusnya memberi denda lebih tegas untuk yang buang sampah sembarangan, biar ada efek jera",positif
10/16/2021 12:43,andi adi,Sekarang ada aplikasi untuk lapor soal sampah liar! Teknologi bisa banget bantu kebersihan kota,positif
10/16/2021 12:42,tenri lita,Sampah plastik terus jadi masalah. Mungkin harus ada aturan tentang kantong plastik sekali pakai,negatif
10/16/2021 12:40,andi Hasan,"Semakin banyak acara edukasi lingkungan di sekolah, semoga anak-anak jadi lebih peduli soal sampah",negatif
10/16/2021 12:40,maya nur ,"Sedih lihat kanal penuh sampah setiap kali hujan, apalagi banyak sampah",negatif
10/16/2021 12:25,dimas ,Rasanya lebih nyaman kalau ada lebih banyak tempat sampah di tempat umum. Kadang susah cari tempat sampah,positif
10/16/2021 12:23,jannah,"Paling kesal lihat orang buang sampah sembarangan di jalan, padahal tempat sampah ada di dekatnya",negatif
10/16/2021 12:15,daeng burhan,"Bank sampah sangat membantu kami, warga bisa dapat tambahan dari hasil jualan sampah plastik",negatif
10/16/2021 12:14,yudi sanjaya,"Bagus kalau ada pengelolaan limbah organik untuk jadi pupuk, bisa kurangi sampah sekaligus jadi manfaat",positif
10/16/2021 12:07,Hana,"Sampah plastik di pasar tradisional banyak banget, semoga ada solusi biar lebih bersih",positif
10/16/2021 12:05,andi ririn,Lebih sering dijumpai sampah di pinggir jalan kalau malam.,netral
10/16/2021 12:00,akbar,"Harusnya ada lomba kampung terbersih tiap bulan, biar warga lebih semangat jaga lingkungan",positif
10/16/2021 11:57,mira,"Sampah menumpuk di sekitar rumah saya, sudah lapor tapi belum ada tindakan dari pemerintah",netral
10/16/2021 11:52,rezki,"Keren lihat kampanye #MakassarBebasSampah di media sosial, semoga bisa jadi gerakan besar untuk warga",positif
10/16/2021 11:50,elia,"Bau sampah di sekitar pasar sangat mengganggu, terutama di musim panas. Butuh pengangkutan lebih rutin",netral
10/16/2021 11:49,yusyatu,"Sampah plastik terlalu banyak, semoga ada solusi",negatif
10/16/2021 11:57,baharuddin,Semoga pasar l makin bersih dengan program pengelolaan sampah,positif
